frame_number,x,y,z,yaw
3119,41.64567184448242,284.5712890625,2.455796480178833,91.60765838623047
3121,130.10687255859375,192.12994384765625,2.200000047683716,-0.046478271484375
3332,131.3125,192.12918090820312,2.4508965015411377,-0.103912353515625
3336,132.99549865722656,192.1258087158203,2.450878381729126,-0.1630554050207138
3335,132.50987243652344,192.12696838378906,2.450852632522583,-0.1467285007238388
3337,133.52359008789062,192.12440490722656,2.4517629146575928,-0.180267333984375
3339,134.64022827148438,192.12071228027344,2.4536972045898438,-0.19110107421875
3341,135.7522735595703,192.1167755126953,2.4552066326141357,-0.190948486328125
3342,136.3055419921875,192.11483764648438,2.455598831176758,-0.1908263862133026
3344,137.49412536621094,192.1111602783203,2.4534711837768555,-0.2304687649011612
3346,138.8773651123047,192.1059112548828,2.4521992206573486,-0.280731201171875
3348,140.38491821289062,192.09857177734375,2.4528257846832275,-0.3104857802391052
3350,141.9578094482422,192.08993530273438,2.4538657665252686,-0.3272704780101776
3352,143.5664825439453,192.08062744140625,2.4546687602996826,-0.3378296196460724
3354,145.19859313964844,192.07164001464844,2.4551727771759033,-0.2919006049633026
3356,146.84922790527344,192.0673370361328,2.4554460048675537,-0.1658019870519638
3358,148.51588439941406,192.06532287597656,2.4556169509887695,-0.091796875
3360,150.12353515625,192.06393432617188,2.4575891494750977,-0.021148681640625
3362,151.67379760742188,192.06375122070312,2.4571144580841064,-0.010162352584302425
3364,153.17591857910156,192.0634002685547,2.458225727081299,0.015801573172211647
3366,154.5212860107422,192.06326293945312,2.4594578742980957,0.044119518250226974
3368,155.7573699951172,192.06350708007812,2.459104061126709,0.04634128510951996
3370,156.93228149414062,192.0637969970703,2.4582881927490234,0.04845979064702988
3372,158.06674194335938,192.06398010253906,2.457738161087036,0.038320690393447876
3374,159.1683807373047,192.06402587890625,2.4573287963867188,0.02691456861793995
3376,160.28512573242188,192.06419372558594,2.4559056758880615,-0.007598876953125
3378,161.4710693359375,192.0641632080078,2.455105781555176,-0.02355957217514515
3380,162.68710327148438,192.06369018554688,2.455437660217285,-0.01589966006577015
3382,163.89601135253906,192.06309509277344,2.4560928344726562,-0.009063720703125
3384,165.08392333984375,192.06256103515625,2.4564905166625977,-0.00433349609375
3386,166.2494354248047,192.06214904785156,2.456676721572876,-0.0010986329289153218
3388,167.39271545410156,192.06179809570312,2.4567525386810303,0.0009731419268064201
3390,168.51451110839844,192.06153869628906,2.456773042678833,0.0021534604020416737
3392,169.6165771484375,192.0613250732422,2.456721782684326,2.353719901293516e-05
3394,170.74305725097656,192.06134033203125,2.4555084705352783,-0.0265808068215847
3396,171.942138671875,192.06106567382812,2.454904317855835,-0.0361328125
3398,173.17245483398438,192.0605010986328,2.4553170204162598,-0.027862548828125
3400,174.3994140625,192.0598907470703,2.4559996128082275,-0.01409911923110485
3402,175.60458374023438,192.05931091308594,2.456469774246216,-0.007110595703125
3404,176.7859344482422,192.05882263183594,2.456688404083252,-0.0025329587515443563
3406,177.94386291503906,192.05845642089844,2.4567759037017822,0.00031019141897559166
3408,179.0726776123047,191.9987030029297,2.4564857482910156,-2.844848871231079
3410,180.17141723632812,191.8413848876953,2.456540584564209,-6.103428363800049
3412,181.2871856689453,191.6454315185547,2.455420970916748,-8.459573745727539
3414,182.4688262939453,191.4151153564453,2.4548513889312744,-10.110274314880371
3416,183.67672729492188,191.16371154785156,2.4553024768829346,-11.166947364807129
3418,184.87611389160156,190.9040985107422,2.4560132026672363,-11.82091236114502
3420,186.0533905029297,190.64337158203125,2.456453800201416,-12.222063064575195
3422,187.207275390625,190.38442993164062,2.45666766166687,-12.46879768371582
3424,188.30023193359375,190.0574188232422,2.456458568572998,-16.940378189086914
3426,189.1717529296875,189.47686767578125,2.455892562866211,-28.74575424194336
3428,189.87022399902344,188.63604736328125,2.455077648162842,-41.75434875488281
3430,190.51670837402344,187.59286499023438,2.453991413116455,-52.55553436279297
3432,191.09524536132812,186.4119873046875,2.454228401184082,-60.498958587646484
3434,191.59829711914062,185.16380310058594,2.4550535678863525,-65.81409454345703
3436,192.04171752929688,183.8988037109375,2.455873966217041,-69.1554946899414
3438,192.44415283203125,182.643798828125,2.456423759460449,-71.19086456298828
3440,192.8193359375,181.40919494628906,2.456726551055908,-72.41990661621094
3442,193.17263793945312,180.19825744628906,2.4568328857421875,-73.3813705444336
3444,193.49497985839844,179.0081787109375,2.4568979740142822,-74.35186767578125
3446,193.73287963867188,177.8353271484375,2.4566032886505127,-78.16416931152344
3448,193.844970703125,176.66995239257812,2.456709623336792,-82.22343444824219
3450,193.910888671875,175.52490234375,2.456796646118164,-84.9104995727539
3452,193.95249938964844,174.40138244628906,2.456807851791382,-86.65837097167969
3454,193.97950744628906,173.28790283203125,2.4563393592834473,-87.80670166015625
3456,193.99815368652344,172.11251831054688,2.4550492763519287,-88.63115692138672
3458,194.01011657714844,170.88388061523438,2.455030679702759,-89.1700439453125
3460,194.0175018310547,169.602294921875,2.454545497894287,-89.525634765625
3462,194.02162170410156,168.244140625,2.4546265602111816,-89.74797058105469
3464,194.0235137939453,166.88134765625,2.45556640625,-89.86217498779297
3466,194.0244140625,165.52317810058594,2.455876350402832,-89.92893981933594
3468,194.02511596679688,164.04722595214844,2.453237533569336,-90.01696014404297
3470,194.02462768554688,162.37452697753906,2.451788902282715,-90.07614135742188
3472,194.02305603027344,160.51658630371094,2.451359748840332,-90.10395050048828
3474,194.02088928222656,158.48361206054688,2.4513187408447266,-90.11398315429688
3475,194.0196990966797,157.40386962890625,2.45135235786438,-90.11541748046875
3476,194.01844787597656,156.28297424316406,2.4514000415802,-90.11553192138672
3477,194.01712036132812,155.12161254882812,2.4514541625976562,-90.11495208740234
3478,194.0158233642578,153.92039489746094,2.451509714126587,-90.11394500732422
3479,194.0144500732422,152.67990112304688,2.4515645503997803,-90.11278533935547
3480,194.01300048828125,151.40066528320312,2.451617956161499,-90.11163330078125
3481,194.0115966796875,150.08316040039062,2.4516687393188477,-90.11056518554688
3482,194.0100555419922,148.74026489257812,2.4523494243621826,-90.09884643554688
3483,194.00845336914062,147.3977813720703,2.453558921813965,-90.0712890625
3484,194.0071563720703,146.05868530273438,2.4545187950134277,-90.04525756835938
3485,194.00624084472656,144.72317504882812,2.455172300338745,-90.02716827392578
3486,194.005615234375,143.3909912109375,2.455597162246704,-90.01705169677734
3487,194.0053253173828,142.0470733642578,2.45512056350708,-90.0257568359375
3488,194.00518798828125,140.66622924804688,2.4540743827819824,-90.05288696289062
3489,194.0046844482422,139.24746704101562,2.453303575515747,-90.0791015625
3490,194.00372314453125,137.79734802246094,2.4530460834503174,-90.09285736083984
3491,194.00241088867188,136.3252716064453,2.453223705291748,-90.09136962890625
3492,194.00086975097656,134.8468475341797,2.4540905952453613,-90.07205200195312
3493,193.99916076660156,133.41055297851562,2.456552267074585,-90.0198974609375
3494,193.9975128173828,132.05677795410156,2.459487199783325,-89.953125
3495,193.99603271484375,130.7990264892578,2.4618778228759766,-89.87625885009766
3496,193.99473571777344,129.64309692382812,2.4636380672454834,-89.79072570800781
3497,193.99365234375,128.59213256835938,2.4650421142578125,-89.70197296142578
3499,193.99221801757812,126.80882263183594,2.4665560722351074,-89.54092407226562
3501,193.99354553222656,125.39018249511719,2.4651782512664795,-89.5285873413086
3503,193.99905395507812,124.04596710205078,2.4607765674591064,-89.71600341796875
3505,194.00247192382812,122.69955444335938,2.458390474319458,-89.84220123291016
3507,194.00405883789062,121.3580322265625,2.4576690196990967,-89.91016387939453
3509,194.0046844482422,120.07005310058594,2.4578545093536377,-89.93733978271484
3511,194.0050506591797,118.79904174804688,2.457148313522339,-89.96514129638672
3513,194.00511169433594,117.51618957519531,2.4563329219818115,-89.99199676513672
3515,193.92210388183594,116.23267364501953,2.455620288848877,-94.38025665283203
3517,193.60604858398438,114.97579956054688,2.4550681114196777,-101.6304931640625
3519,193.18710327148438,113.7127914428711,2.4556055068969727,-105.43720245361328
3521,192.76715087890625,112.43296813964844,2.4553020000457764,-107.95838928222656
3523,192.251708984375,111.17010498046875,2.4553158283233643,-111.83518981933594
3525,191.54165649414062,110.07672882080078,2.455686092376709,-121.37943267822266
3527,190.65060424804688,109.14436340332031,2.456117868423462,-129.94178771972656
3529,189.75958251953125,108.35648345947266,2.4585793018341064,-135.08737182617188
3531,188.92796325683594,107.68045043945312,2.458793878555298,-138.2416229248047
3533,188.10707092285156,107.04341888427734,2.4572417736053467,-140.4196319580078
3535,187.2053985595703,106.3807601928711,2.4547834396362305,-143.18548583984375
3537,186.16366577148438,105.89140319824219,2.4543068408966064,-152.48756408691406
3539,185.0193328857422,105.67388153076172,2.455007314682007,-163.5873565673828
3541,183.82464599609375,105.53782653808594,2.455535411834717,-169.4882049560547
3543,182.6254119873047,105.44383239746094,2.456064462661743,-173.24374389648438
3545,181.44241333007812,105.38526916503906,2.4564332962036133,-175.6575469970703
3547,180.27989196777344,105.34899139404297,2.4566173553466797,-177.19773864746094
3549,179.1387481689453,105.3262939453125,2.456702470779419,-178.17935180664062
3551,178.01858520507812,105.31190490722656,2.4567339420318604,-178.80706787109375
3553,176.91786193847656,105.30266571044922,2.456692695617676,-179.21412658691406
3556,175.20004272460938,105.29375457763672,2.454987049102783,-179.62550354003906
3555,175.79244995117188,105.29618072509766,2.455483913421631,-179.5145263671875
3557,174.59429931640625,105.2918701171875,2.4548850059509277,-179.71182250976562
3559,173.36476135253906,105.28944396972656,2.4553046226501465,-179.822998046875
3561,172.138916015625,105.28813934326172,2.4559974670410156,-179.88356018066406
3563,170.93478393554688,105.28742218017578,2.456465005874634,-179.9215087890625
3565,169.75436401367188,105.28701782226562,2.45668363571167,-179.94448852539062
3567,168.59649658203125,105.28677368164062,2.456728458404541,-179.96119689941406
3569,167.41819763183594,105.2863540649414,2.4555511474609375,-179.99734497070312
3571,166.14193725585938,105.28614044189453,2.454380512237549,179.97662353515625
3573,164.8349609375,105.28651428222656,2.4553146362304688,179.9837188720703
3575,163.53363037109375,105.2867431640625,2.455897569656372,179.99050903320312
3577,162.17379760742188,105.28659057617188,2.454021453857422,179.9622039794922
3579,160.6162872314453,105.28679656982422,2.452022075653076,179.9225616455078
3581,158.86573791503906,105.28782653808594,2.4513533115386963,179.90382385253906
3583,156.93455505371094,105.28937530517578,2.4512414932250977,179.89817810058594
3584,155.90403747558594,105.29022979736328,2.451265573501587,179.8979034423828
3585,154.83148193359375,105.29113006591797,2.4513120651245117,179.89845275878906
3586,153.71762084960938,105.29207611083984,2.451368570327759,179.89947509765625
3587,152.56312561035156,105.29304504394531,2.4514288902282715,179.9008026123047
3588,151.36865234375,105.29402923583984,2.451488733291626,179.9021453857422
3589,150.13478088378906,105.2950439453125,2.451547145843506,179.90345764160156
3590,148.86204528808594,105.29605865478516,2.4516026973724365,179.90469360351562
3591,147.55145263671875,105.297119140625,2.4516961574554443,179.90615844726562
3592,146.226806640625,105.29832458496094,2.452739953994751,179.92596435546875
3593,144.904296875,105.29943084716797,2.45390248298645,179.9542694091797
3594,143.58534240722656,105.30020141601562,2.454759120941162,179.97775268554688
3595,142.26986694335938,105.30060577392578,2.455329656600952,179.992919921875
3596,140.95668029785156,105.30075073242188,2.455625295639038,179.999755859375
3597,139.6197052001953,105.30055236816406,2.454758405685425,179.98191833496094
3598,138.24447631835938,105.30040740966797,2.453758478164673,179.95372009277344
3599,136.83062744140625,105.30062866210938,2.4530484676361084,179.92959594726562
3600,135.37913513183594,105.30127716064453,2.452608585357666,179.91421508789062
3601,133.89097595214844,105.30224609375,2.452357769012451,179.90692138671875
3602,132.36705017089844,105.30343627929688,2.452225923538208,179.90542602539062
3603,130.80812072753906,105.30469512939453,2.4521658420562744,179.90704345703125
3604,129.21475219726562,105.30598449707031,2.452147960662842,179.90968322753906
3605,127.58750915527344,105.3072509765625,2.4521543979644775,179.91229248046875
3606,125.92684173583984,105.30852508544922,2.4521732330322266,179.91432189941406
3607,124.23316955566406,105.30977630615234,2.4521992206573486,179.9156494140625
3608,122.50688934326172,105.31101989746094,2.4522275924682617,179.9164276123047
3609,120.74834442138672,105.31232452392578,2.452256917953491,179.91693115234375
3610,118.95787811279297,105.31361389160156,2.4522862434387207,179.9172821044922
3611,117.13582611083984,105.31491088867188,2.4523141384124756,179.9176025390625
3612,115.2919921875,105.31629943847656,2.45284104347229,179.92686462402344
3613,113.44940185546875,105.31778717041016,2.4538862705230713,179.9537811279297
3614,111.61133575439453,105.31893920898438,2.454735279083252,179.98214721679688
3615,109.77798461914062,105.31959533691406,2.4553184509277344,-179.99746704101562
3616,107.94916534423828,105.31979370117188,2.4556989669799805,-179.9873809814453
3617,106.11209106445312,105.3195571899414,2.455303192138672,-179.99754333496094
3618,104.24462890625,105.31916046142578,2.4543979167938232,179.97125244140625
3619,102.34556579589844,105.31910705566406,2.4537031650543213,179.93931579589844
3621,98.45684051513672,105.32076263427734,2.4530234336853027,179.9082489013672
3620,100.41592407226562,105.31965637207031,2.4532690048217773,179.91754150390625
3622,96.46927642822266,105.32222747802734,2.4528968334198,179.90875244140625
3623,94.45393371582031,105.32384490966797,2.45284104347229,179.9144744873047
3624,92.41143035888672,105.32546997070312,2.452824831008911,179.9214630126953
3625,90.34222412109375,105.32701873779297,2.4528300762176514,179.92706298828125
3626,88.24666595458984,105.32846069335938,2.4528450965881348,179.93038940429688
3627,86.12510681152344,105.329833984375,2.4528648853302,179.93154907226562
3628,83.97779083251953,105.33119201660156,2.452885150909424,179.93121337890625
3629,81.80500030517578,105.33251953125,2.4529054164886475,179.93038940429688
3630,79.60693359375,105.33385467529297,2.4529244899749756,179.92958068847656
3631,77.38380432128906,105.33522033691406,2.452942132949829,179.92913818359375
3632,75.1364974975586,105.33663940429688,2.453000068664551,179.92974853515625
3633,72.87110137939453,105.33810424804688,2.4532816410064697,179.93592834472656
3634,70.5958480834961,105.33956909179688,2.4537665843963623,179.94973754882812
3635,68.32011413574219,105.34092712402344,2.454457998275757,179.97125244140625
3636,66.0496597290039,105.3419418334961,2.4550974369049072,179.99383544921875
3637,63.78493118286133,105.34249114990234,2.4555532932281494,-179.9900665283203
3638,61.52582550048828,105.34258270263672,2.455854654312134,-179.98301696777344
3639,59.27217483520508,105.34237670898438,2.4560487270355225,-179.98345947265625
3640,57.03739547729492,105.3421859741211,2.4567840099334717,-179.97515869140625
3641,54.83077621459961,105.34193420410156,2.4574851989746094,-179.95941162109375
3642,52.64310073852539,105.34136199951172,2.4576122760772705,-179.9532012939453
3643,50.46138000488281,105.3404541015625,2.4572255611419678,-179.964599609375
3644,48.275672912597656,105.3395004272461,2.4565951824188232,-179.98931884765625
3645,46.08530044555664,105.33883666992188,2.4562644958496094,179.98724365234375
3646,43.92709732055664,105.3388671875,2.457528829574585,179.99600219726562
3647,41.8439826965332,105.33936309814453,2.45978045463562,-179.9680633544922
3648,39.85380554199219,105.3399658203125,2.461885690689087,-179.9147491455078
3649,37.96485900878906,105.340576171875,2.4635674953460693,-179.8402862548828
3650,36.18197250366211,105.34107208251953,2.464844226837158,-179.74501037597656
3651,34.508033752441406,105.34134674072266,2.4657907485961914,-179.6329345703125
3652,32.94240951538086,105.34125518798828,2.4663383960723877,-179.5133056640625
3653,31.458370208740234,105.33921813964844,2.4656457901000977,-179.466796875
3654,30.009977340698242,105.33354949951172,2.4639155864715576,-179.56785583496094
3655,28.578880310058594,105.32730102539062,2.4619650840759277,-179.72158813476562
3656,27.15039825439453,105.32247924804688,2.460148334503174,-179.86265563964844
3657,25.722904205322266,105.31965637207031,2.458831787109375,-179.9580535888672
3658,24.30609893798828,105.31856536865234,2.458463191986084,-179.99981689453125
3659,22.94913101196289,105.31867980957031,2.4600436687469482,-179.980712890625
3660,21.689735412597656,105.3193359375,2.46221661567688,-179.93080139160156
3661,20.532392501831055,105.32018280029297,2.4638562202453613,-179.86509704589844
3662,19.480207443237305,105.321044921875,2.4650423526763916,-179.7876739501953
3664,17.697580337524414,105.32255554199219,2.46647047996521,-179.62451171875
3666,16.295269012451172,105.32186889648438,2.465348720550537,-179.57510375976562
3668,15.001670837402344,105.31696319580078,2.461300849914551,-179.72317504882812
3670,13.70797061920166,105.31354522705078,2.4583942890167236,-179.84027099609375
3672,12.393478393554688,105.31156158447266,2.4571049213409424,-179.91212463378906
3674,11.053929328918457,105.3104476928711,2.456362247467041,-179.95529174804688
3676,9.694453239440918,105.30992126464844,2.4562854766845703,-179.97720336914062
3678,8.338005065917969,105.30962371826172,2.456498146057129,-179.98902893066406
3680,6.990147590637207,105.30947875976562,2.4568440914154053,-179.98776245117188
3682,5.760766506195068,105.30974578857422,2.4590227603912354,-179.95152282714844
3684,4.654931545257568,105.30933380126953,2.459052562713623,-179.9565887451172
3686,3.600656270980835,105.38352966308594,2.457153797149658,176.00767517089844
3688,2.5081393718719482,105.6608657836914,2.4546632766723633,169.3214111328125
3690,1.342004418373108,106.04794311523438,2.4541375637054443,164.29141235351562
3692,0.15091408789157867,106.49934387207031,2.454782485961914,160.93663024902344
3694,-1.031061053276062,106.98346710205078,2.45564341545105,158.83815002441406
3696,-2.1796140670776367,107.48805236816406,2.456094264984131,156.4300079345703
3698,-3.166205644607544,108.15279388427734,2.4562389850616455,148.03384399414062
3700,-4.006856441497803,108.96466827392578,2.4565374851226807,140.410888671875
3702,-4.773711681365967,109.82203674316406,2.456737518310547,135.23472595214844
3703,-5.1375627517700195,110.25760650634766,2.456763744354248,133.3334197998047
3705,-5.835578918457031,111.13340759277344,2.4567577838897705,130.52676391601562
3707,-6.491838455200195,112.01258850097656,2.4565324783325195,127.5804443359375
3709,-6.948410511016846,112.98367309570312,2.4553422927856445,118.34501647949219
3711,-7.210013389587402,114.1146240234375,2.4538967609405518,107.58861541748047
3713,-7.29031229019165,115.36031341552734,2.4542229175567627,99.12196350097656
3715,-7.369044780731201,116.67082977294922,2.4546828269958496,95.46176147460938
3717,-7.420010089874268,117.998291015625,2.4554269313812256,93.26437377929688
3719,-7.4492363929748535,119.31292724609375,2.4561288356781006,91.95484924316406
3721,-7.465827465057373,120.60255432128906,2.456562042236328,91.18212127685547
3723,-7.475396633148193,121.8644027709961,2.4567840099334717,90.72489929199219
3725,-7.481011390686035,123.09830474853516,2.456883192062378,90.451904296875
3727,-7.484350204467773,124.30500030517578,2.4569156169891357,90.286865234375
3729,-7.4863481521606445,125.4857177734375,2.456911325454712,90.18570709228516
3731,-7.4875359535217285,126.64186096191406,2.45688796043396,90.1228256225586
3733,-7.488223552703857,127.77488708496094,2.456855297088623,90.0831298828125
3735,-7.4885993003845215,128.88626098632812,2.4568190574645996,90.05764770507812
3737,-7.48893404006958,129.98809814453125,2.456329107284546,90.02422332763672
3739,-7.489236831665039,131.1533660888672,2.455021858215332,89.99231719970703
3741,-7.48913049697876,132.37245178222656,2.455056667327881,89.98365783691406
3743,-7.488743782043457,133.60406494140625,2.4556567668914795,89.99452209472656
3745,-7.488361835479736,134.81996154785156,2.4562768936157227,90.00011444091797
3747,-7.488037586212158,136.01242065429688,2.456601619720459,90.00394439697266
3749,-7.487771511077881,137.18121337890625,2.456742286682129,90.00647735595703
3751,-7.4875407218933105,138.32704162597656,2.456791877746582,90.00796508789062
3753,-7.4873270988464355,139.4509735107422,2.456796646118164,90.00871276855469
3755,-7.4871439933776855,140.55484008789062,2.4567368030548096,90.00628662109375
3757,-7.48722505569458,141.68283081054688,2.4555208683013916,89.9794692993164
3759,-7.487104415893555,142.88307189941406,2.454914093017578,89.96978759765625
3761,-7.486692428588867,144.1143341064453,2.4553239345550537,89.97803497314453
3763,-7.486204147338867,145.34202575683594,2.456005096435547,89.99156188964844
3765,-7.485794544219971,146.54794311523438,2.456472158432007,89.9985122680664
3767,-7.485472202301025,147.73001098632812,2.4566900730133057,90.0030517578125
3769,-7.485206604003906,148.8886260986328,2.4567770957946777,90.0058822631836
3771,-7.484972953796387,150.02467346191406,2.4568004608154297,90.00748443603516
3773,-7.484757423400879,151.13929748535156,2.4567925930023193,90.0083236694336
3775,-7.484704494476318,152.24440002441406,2.4563186168670654,89.99199676513672
3777,-7.484738826751709,153.41265869140625,2.455024003982544,89.97196960449219
3779,-7.484455585479736,154.63433837890625,2.4550631046295166,89.97115325927734
3781,-7.483959197998047,155.86830139160156,2.455662488937378,89.98683166503906
3783,-7.483511924743652,157.08644104003906,2.456280469894409,89.9953384399414
3785,-7.48314905166626,158.28106689453125,2.4566049575805664,90.00099182128906
3787,-7.482859134674072,159.45193481445312,2.4567456245422363,90.004638671875
3789,-7.482612133026123,160.59970092773438,2.4567952156066895,90.00679779052734
3791,-7.482388973236084,161.7254180908203,2.4568002223968506,90.00796508789062
3793,-7.482202053070068,162.83096313476562,2.456740140914917,90.0058364868164
3795,-7.482278823852539,163.96044921875,2.4555258750915527,89.97923278808594
3797,-7.482155799865723,165.1619110107422,2.4549198150634766,89.96969604492188
3799,-7.4817423820495605,166.39427185058594,2.455329179763794,89.97808074951172
3801,-7.481253623962402,167.62290954589844,2.4560089111328125,89.99154663085938
3803,-7.480843544006348,168.82969665527344,2.4564743041992188,89.9985122680664
3805,-7.480522155761719,170.01263427734375,2.4566915035247803,90.0030517578125
3807,-7.480014324188232,171.16493225097656,2.457181692123413,90.02452850341797
3810,-7.47870397567749,172.49789428710938,2.4611034393310547,90.05941772460938
3934,-7.479061126708984,173.69927978515625,2.451200485229492,90.0644760131836
3938,-7.479622840881348,175.031005859375,2.4508469104766846,89.9942855834961
3941,-7.4772772789001465,176.48753356933594,2.4517550468444824,89.85897827148438
3944,-7.468904972076416,178.16123962402344,2.4545962810516357,89.75132751464844
3943,-7.471906661987305,177.60423278808594,2.4536919593811035,89.77590942382812
3945,-7.465845584869385,178.7162628173828,2.4552032947540283,89.73175048828125
3946,-7.462745666503906,179.26956176757812,2.4555962085723877,89.71591186523438
3948,-7.456333637237549,180.45811462402344,2.4534692764282227,89.65250396728516
3950,-7.448079586029053,181.8413848876953,2.452200412750244,89.60247039794922
3951,-7.443287372589111,182.5840606689453,2.452385663986206,89.59538269042969
3953,-7.433115005493164,184.12954711914062,2.4533581733703613,89.60113525390625
3955,-7.422762393951416,185.7226104736328,2.4543118476867676,89.61550903320312
3957,-7.41249942779541,187.3439483642578,2.454951524734497,89.62834930419922
3959,-7.402336120605469,188.9857635498047,2.455319404602051,89.6374740600586
3961,-7.392222881317139,190.6448516845703,2.4555163383483887,89.64336395263672
3963,138.11842346191406,188.12342834472656,2.200000047683716,179.95350646972656
3965,138.11996459960938,189.53697204589844,2.467400074005127,179.95269775390625
3968,138.08396911621094,190.7147216796875,2.4622161388397217,179.65223693847656
3973,137.03683471679688,190.74012756347656,2.4507901668548584,177.6046905517578
3976,135.72955322265625,190.7864990234375,2.4502949714660645,176.86134338378906
3978,134.61904907226562,190.85142517089844,2.451366424560547,176.44918823242188
3980,133.3391571044922,190.93638610839844,2.4516477584838867,176.1365509033203
3982,131.94822692871094,191.03439331054688,2.45279860496521,175.9508819580078
3984,130.5124053955078,191.1384735107422,2.454257011413574,175.8585662841797
3986,129.07647705078125,191.2438507080078,2.455486536026001,175.81747436523438
3988,127.66310119628906,191.3480682373047,2.4563000202178955,175.79891967773438
3990,126.28065490722656,191.4500732421875,2.4567501544952393,175.78707885742188
3992,124.9321060180664,191.54962158203125,2.4569904804229736,175.78506469726562
3994,123.64747619628906,191.72669982910156,2.456804037094116,171.35215759277344
3996,122.58200073242188,192.19349670410156,2.4576573371887207,159.5672607421875
4100,121.58214569091797,192.23194885253906,2.4532387256622314,135.472412109375
4323,120.57923889160156,192.27784729003906,2.488236904144287,101.58910369873047
4525,119.82575988769531,192.93739318847656,2.5048646926879883,66.47093200683594
4526,119.82164001464844,192.9437713623047,2.504854440689087,66.22761535644531
4678,119.5374755859375,193.90899658203125,2.5063278675079346,33.89799499511719
4799,120.0260238647461,194.7922821044922,2.537130117416382,5.873858451843262
4821,121.15642547607422,194.93878173828125,2.5396838188171387,-3.0275580883026123
4860,136.1084747314453,194.1468505859375,2.200000047683716,-89.8385009765625
4867,136.73080444335938,193.11260986328125,2.4538071155548096,-67.12178039550781
4870,137.92640686035156,192.42477416992188,2.4528560638427734,-42.10481643676758
4872,138.99485778808594,192.04173278808594,2.4554738998413086,-28.450401306152344
4875,140.697509765625,191.7106475830078,2.456796407699585,-14.179158210754395
4874,140.12205505371094,191.79034423828125,2.4566147327423096,-18.21985626220703
4876,141.31155395507812,191.65234375,2.4553489685058594,-10.498430252075195
4878,142.7154998779297,191.59950256347656,2.4528074264526367,-4.238221168518066
4880,144.29067993164062,191.6312255859375,2.4527082443237305,0.1496034562587738
4882,145.95753479003906,191.68331909179688,2.4534738063812256,0.86165452003479
4884,147.61749267578125,191.70034790039062,2.4559872150421143,0.48484864830970764
4886,149.2217559814453,191.70651245117188,2.4565072059631348,0.24654118716716766
4888,150.82431030273438,191.70912170410156,2.456230640411377,0.11626874655485153
4890,152.43841552734375,191.7101287841797,2.4559686183929443,0.04759468510746956
4892,154.05979919433594,191.71034240722656,2.4560546875,0.016330435872077942
4894,155.67568969726562,191.71023559570312,2.4562008380889893,0.0028771802317351103
4896,157.273193359375,191.70985412597656,2.4569623470306396,0.007359198294579983
4898,158.72084045410156,191.70944213867188,2.4592719078063965,0.04542464017868042
4900,160.02688598632812,191.70960998535156,2.4595019817352295,0.05439828336238861
4902,161.24818420410156,191.7099609375,2.4587886333465576,0.04724262282252312
4904,162.42198181152344,191.7102508544922,2.457973003387451,0.04552628844976425
4906,163.5614013671875,191.71038818359375,2.4575307369232178,0.035966258496046066
4908,164.669189453125,191.7104034423828,2.4572548866271973,0.02730981633067131
4910,165.7613983154297,191.71038818359375,2.4566121101379395,0.0043158577755093575
